areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2020-08-09,unassigned,0,11,
E92000001,England,nation,2020-08-08,00_04,24,186,5.7
E92000001,England,nation,2020-08-08,00_59,554,4874,11.4
E92000001,England,nation,2020-08-08,05_09,20,137,3.9
E92000001,England,nation,2020-08-08,10_14,28,157,4.6
E92000001,England,nation,2020-08-08,15_19,46,371,11.9
E92000001,England,nation,2020-08-08,20_24,61,637,18.3
E92000001,England,nation,2020-08-08,25_29,72,640,17.0
E92000001,England,nation,2020-08-08,30_34,71,602,15.7
E92000001,England,nation,2020-08-08,35_39,63,524,14.0
E92000001,England,nation,2020-08-08,40_44,55,490,14.1
E92000001,England,nation,2020-08-08,45_49,49,411,11.3
E92000001,England,nation,2020-08-08,50_54,37,421,10.9
E92000001,England,nation,2020-08-08,55_59,28,298,7.9
E92000001,England,nation,2020-08-08,60+,93,1077,7.9
E92000001,England,nation,2020-08-08,60_64,21,275,8.6
E92000001,England,nation,2020-08-08,65_69,17,158,5.7
E92000001,England,nation,2020-08-08,70_74,19,138,4.9
E92000001,England,nation,2020-08-08,75_79,13,101,5.0
E92000001,England,nation,2020-08-08,80_84,12,136,9.4
E92000001,England,nation,2020-08-08,85_89,4,128,14.5
E92000001,England,nation,2020-08-08,90+,7,141,27.1
E92000001,England,nation,2020-08-08,unassigned,1,13,
E92000001,England,nation,2020-08-07,00_04,29,177,5.5
E92000001,England,nation,2020-08-07,00_59,722,4751,11.1
E92000001,England,nation,2020-08-07,05_09,28,134,3.8
E92000001,England,nation,2020-08-07,10_14,16,144,4.2
E92000001,England,nation,2020-08-07,15_19,66,360,11.6
E92000001,England,nation,2020-08-07,20_24,92,628,18.1
E92000001,England,nation,2020-08-07,25_29,93,612,16.2
E92000001,England,nation,2020-08-07,30_34,90,584,15.3
E92000001,England,nation,2020-08-07,35_39,82,525,14.0
E92000001,England,nation,2020-08-07,40_44,66,472,13.6
E92000001,England,nation,2020-08-07,45_49,44,398,10.9
E92000001,England,nation,2020-08-07,50_54,68,417,10.8
E92000001,England,nation,2020-08-07,55_59,48,300,8.0
E92000001,England,nation,2020-08-07,60+,162,1061,7.8
E92000001,England,nation,2020-08-07,60_64,38,279,8.7
E92000001,England,nation,2020-08-07,65_69,31,162,5.8
E92000001,England,nation,2020-08-07,70_74,17,126,4.5
E92000001,England,nation,2020-08-07,75_79,18,94,4.7
E92000001,England,nation,2020-08-07,80_84,20,132,9.1
E92000001,England,nation,2020-08-07,85_89,21,133,15.0
E92000001,England,nation,2020-08-07,90+,17,135,25.9
E92000001,England,nation,2020-08-07,unassigned,8,12,
E92000001,England,nation,2020-08-06,00_04,24,165,5.1
E92000001,England,nation,2020-08-06,00_59,818,4551,10.6
E92000001,England,nation,2020-08-06,05_09,25,120,3.4
E92000001,England,nation,2020-08-06,10_14,24,143,4.2
E92000001,England,nation,2020-08-06,15_19,63,337,10.8
E92000001,England,nation,2020-08-06,20_24,100,602,17.3
E92000001,England,nation,2020-08-06,25_29,109,571,15.1
E92000001,England,nation,2020-08-06,30_34,100,550,14.4
E92000001,England,nation,2020-08-06,35_39,99,505,13.5
E92000001,England,nation,2020-08-06,40_44,76,461,13.3
E92000001,England,nation,2020-08-06,45_49,73,407,11.2
E92000001,England,nation,2020-08-06,50_54,79,393,10.1
E92000001,England,nation,2020-08-06,55_59,46,297,7.9
E92000001,England,nation,2020-08-06,60+,187,1017,7.4
E92000001,England,nation,2020-08-06,60_64,45,261,8.2
E92000001,England,nation,2020-08-06,65_69,29,148,5.3
E92000001,England,nation,2020-08-06,70_74,21,128,4.5
E92000001,England,nation,2020-08-06,75_79,18,85,4.2
E92000001,England,nation,2020-08-06,80_84,23,130,9.0
E92000001,England,nation,2020-08-06,85_89,20,134,15.1
E92000001,England,nation,2020-08-06,90+,31,131,25.1
E92000001,England,nation,2020-08-06,unassigned,0,8,
E92000001,England,nation,2020-08-05,00_04,26,166,5.1
E92000001,England,nation,2020-08-05,00_59,791,4462,10.4
E92000001,England,nation,2020-08-05,05_09,13,110,3.1
E92000001,England,nation,2020-08-05,10_14,27,144,4.2
E92000001,England,nation,2020-08-05,15_19,53,330,10.6
E92000001,England,nation,2020-08-05,20_24,107,596,17.2
E92000001,England,nation,2020-08-05,25_29,107,544,14.4
E92000001,England,nation,2020-08-05,30_34,93,548,14.3
E92000001,England,nation,2020-08-05,35_39,83,492,13.2
E92000001,England,nation,2020-08-05,40_44,97,465,13.4
E92000001,England,nation,2020-08-05,45_49,65,403,11.1
E92000001,England,nation,2020-08-05,50_54,62,368,9.5
E92000001,England,nation,2020-08-05,55_59,58,296,7.9
E92000001,England,nation,2020-08-05,60+,182,980,7.2
E92000001,England,nation,2020-08-05,60_64,50,255,8.0
E92000001,England,nation,2020-08-05,65_69,28,149,5.4
E92000001,England,nation,2020-08-05,70_74,17,126,4.5
E92000001,England,nation,2020-08-05,75_79,13,78,3.9
E92000001,England,nation,2020-08-05,80_84,23,120,8.3
E92000001,England,nation,2020-08-05,85_89,24,130,14.7
E92000001,England,nation,2020-08-05,90+,27,122,23.4
E92000001,England,nation,2020-08-05,unassigned,1,8,
E92000001,England,nation,2020-08-04,00_04,30,158,4.9
E92000001,England,nation,2020-08-04,00_59,769,4492,10.5
E92000001,England,nation,2020-08-04,05_09,16,128,3.6
E92000001,England,nation,2020-08-04,10_14,24,141,4.1
E92000001,England,nation,2020-08-04,15_19,59,335,10.8
E92000001,England,nation,2020-08-04,20_24,97,584,16.8
E92000001,England,nation,2020-08-04,25_29,101,541,14.3
E92000001,England,nation,2020-08-04,30_34,104,554,14.5
E92000001,England,nation,2020-08-04,35_39,64,515,13.8
E92000001,England,nation,2020-08-04,40_44,83,446,12.8
E92000001,England,nation,2020-08-04,45_49,71,420,11.5
E92000001,England,nation,2020-08-04,50_54,75,370,9.5
E92000001,England,nation,2020-08-04,55_59,45,300,8.0
E92000001,England,nation,2020-08-04,60+,195,970,7.1
E92000001,England,nation,2020-08-04,60_64,45,247,7.7
E92000001,England,nation,2020-08-04,65_69,18,148,5.3
E92000001,England,nation,2020-08-04,70_74,24,122,4.3
E92000001,England,nation,2020-08-04,75_79,19,87,4.3
E92000001,England,nation,2020-08-04,80_84,22,110,7.6
E92000001,England,nation,2020-08-04,85_89,33,132,14.9
E92000001,England,nation,2020-08-04,90+,34,124,23.8
E92000001,England,nation,2020-08-04,unassigned,0,8,
E92000001,England,nation,2020-08-03,00_04,31,152,4.7
E92000001,England,nation,2020-08-03,00_59,777,4345,10.1
E92000001,England,nation,2020-08-03,05_09,20,134,3.8
E92000001,England,nation,2020-08-03,10_14,24,145,4.2
E92000001,England,nation,2020-08-03,15_19,51,328,10.5
E92000001,England,nation,2020-08-03,20_24,99,576,16.6
E92000001,England,nation,2020-08-03,25_29,100,521,13.8
E92000001,England,nation,2020-08-03,30_34,99,526,13.8
E92000001,England,nation,2020-08-03,35_39,80,512,13.7
E92000001,England,nation,2020-08-03,40_44,77,419,12.1
E92000001,England,nation,2020-08-03,45_49,68,387,10.6
E92000001,England,nation,2020-08-03,50_54,70,339,8.7
E92000001,England,nation,2020-08-03,55_59,58,306,8.1
E92000001,England,nation,2020-08-03,60+,185,946,6.9
E92000001,England,nation,2020-08-03,60_64,50,232,7.3
E92000001,England,nation,2020-08-03,65_69,23,162,5.8
E92000001,England,nation,2020-08-03,70_74,27,118,4.2
E92000001,England,nation,2020-08-03,75_79,15,89,4.4
E92000001,England,nation,2020-08-03,80_84,26,113,7.8
E92000001,England,nation,2020-08-03,85_89,20,122,13.8
E92000001,England,nation,2020-08-03,90+,24,110,21.1
E92000001,England,nation,2020-08-03,unassigned,1,11,
E92000001,England,nation,2020-08-02,00_04,22,143,4.4
E92000001,England,nation,2020-08-02,00_59,443,4250,9.9
E92000001,England,nation,2020-08-02,05_09,15,136,3.8
E92000001,England,nation,2020-08-02,10_14,14,148,4.3
E92000001,England,nation,2020-08-02,15_19,33,324,10.4
E92000001,England,nation,2020-08-02,20_24,81,556,16.0
E92000001,England,nation,2020-08-02,25_29,58,507,13.4
E92000001,England,nation,2020-08-02,30_34,45,514,13.4
E92000001,England,nation,2020-08-02,35_39,53,499,13.3
E92000001,England,nation,2020-08-02,40_44,36,413,11.9
E92000001,England,nation,2020-08-02,45_49,41,381,10.5
E92000001,England,nation,2020-08-02,50_54,30,332,8.6
E92000001,England,nation,2020-08-02,55_59,15,297,7.9
E92000001,England,nation,2020-08-02,60+,73,901,6.6
E92000001,England,nation,2020-08-02,60_64,26,218,6.8
E92000001,England,nation,2020-08-02,65_69,12,159,5.7
E92000001,England,nation,2020-08-02,70_74,13,116,4.1
E92000001,England,nation,2020-08-02,75_79,5,82,4.1
E92000001,England,nation,2020-08-02,80_84,10,103,7.1
E92000001,England,nation,2020-08-02,85_89,6,122,13.8
E92000001,England,nation,2020-08-02,90+,1,101,19.4
E92000001,England,nation,2020-08-02,unassigned,2,12,
E92000001,England,nation,2020-08-01,00_04,15,133,4.1
E92000001,England,nation,2020-08-01,00_59,431,4268,10.0
E92000001,England,nation,2020-08-01,05_09,17,135,3.8
E92000001,England,nation,2020-08-01,10_14,15,150,4.4
E92000001,England,nation,2020-08-01,15_19,35,334,10.7
E92000001,England,nation,2020-08-01,20_24,52,536,15.4
E92000001,England,nation,2020-08-01,25_29,44,504,13.4
E92000001,England,nation,2020-08-01,30_34,53,526,13.8
E92000001,England,nation,2020-08-01,35_39,64,496,13.3
E92000001,England,nation,2020-08-01,40_44,37,413,11.9
E92000001,England,nation,2020-08-01,45_49,36,382,10.5
E92000001,England,nation,2020-08-01,50_54,33,348,9.0
E92000001,England,nation,2020-08-01,55_59,30,311,8.3
E92000001,England,nation,2020-08-01,60+,77,885,6.5
E92000001,England,nation,2020-08-01,60_64,25,204,6.4
E92000001,England,nation,2020-08-01,65_69,21,164,5.9
E92000001,England,nation,2020-08-01,70_74,7,108,3.8
E92000001,England,nation,2020-08-01,75_79,6,81,4.0
E92000001,England,nation,2020-08-01,80_84,8,102,7.0
E92000001,England,nation,2020-08-01,85_89,9,121,13.7
E92000001,England,nation,2020-08-01,90+,1,105,20.2
E92000001,England,nation,2020-08-01,unassigned,0,10,
E92000001,England,nation,2020-07-31,00_04,17,139,4.3
E92000001,England,nation,2020-07-31,00_59,522,4252,9.9
E92000001,England,nation,2020-07-31,05_09,14,130,3.7
E92000001,England,nation,2020-07-31,10_14,15,149,4.3
E92000001,England,nation,2020-07-31,15_19,43,336,10.8
E92000001,England,nation,2020-07-31,20_24,66,536,15.4
E92000001,England,nation,2020-07-31,25_29,52,516,13.7
E92000001,England,nation,2020-07-31,30_34,56,519,13.6
E92000001,England,nation,2020-07-31,35_39,62,469,12.5
E92000001,England,nation,2020-07-31,40_44,55,428,12.3
E92000001,England,nation,2020-07-31,45_49,53,374,10.3
E92000001,England,nation,2020-07-31,50_54,44,347,9.0
E92000001,England,nation,2020-07-31,55_59,45,309,8.2
E92000001,England,nation,2020-07-31,60+,118,892,6.5
E92000001,England,nation,2020-07-31,60_64,20,205,6.4
E92000001,England,nation,2020-07-31,65_69,17,159,5.7
E92000001,England,nation,2020-07-31,70_74,19,106,3.8
E92000001,England,nation,2020-07-31,75_79,9,82,4.1
E92000001,England,nation,2020-07-31,80_84,18,106,7.3
E92000001,England,nation,2020-07-31,85_89,22,124,14.0
E92000001,England,nation,2020-07-31,90+,13,110,21.1
E92000001,England,nation,2020-07-31,unassigned,4,10,
E92000001,England,nation,2020-07-30,00_04,25,139,4.3
E92000001,England,nation,2020-07-30,00_59,729,4306,10.0
E92000001,England,nation,2020-07-30,05_09,15,137,3.9
E92000001,England,nation,2020-07-30,10_14,25,160,4.7
E92000001,England,nation,2020-07-30,15_19,56,349,11.2
E92000001,England,nation,2020-07-30,20_24,94,541,15.6
E92000001,England,nation,2020-07-30,25_29,82,535,14.2
E92000001,England,nation,2020-07-30,30_34,98,534,14.0
E92000001,England,nation,2020-07-30,35_39,86,463,12.4
E92000001,England,nation,2020-07-30,40_44,80,426,12.3
E92000001,England,nation,2020-07-30,45_49,69,380,10.4
E92000001,England,nation,2020-07-30,50_54,54,346,8.9
E92000001,England,nation,2020-07-30,55_59,45,296,7.9
E92000001,England,nation,2020-07-30,60+,150,917,6.7
E92000001,England,nation,2020-07-30,60_64,39,226,7.1
E92000001,England,nation,2020-07-30,65_69,30,163,5.9
E92000001,England,nation,2020-07-30,70_74,19,101,3.6
E92000001,England,nation,2020-07-30,75_79,11,82,4.1
E92000001,England,nation,2020-07-30,80_84,13,109,7.5
E92000001,England,nation,2020-07-30,85_89,16,120,13.6
E92000001,England,nation,2020-07-30,90+,22,116,22.3
E92000001,England,nation,2020-07-30,unassigned,0,7,
E92000001,England,nation,2020-07-29,00_04,18,123,3.8
E92000001,England,nation,2020-07-29,00_59,821,4177,9.7
E92000001,England,nation,2020-07-29,05_09,31,140,4.0
E92000001,England,nation,2020-07-29,10_14,24,160,4.7
E92000001,England,nation,2020-07-29,15_19,58,334,10.7
E92000001,England,nation,2020-07-29,20_24,95,547,15.8
E92000001,England,nation,2020-07-29,25_29,104,525,13.9
E92000001,England,nation,2020-07-29,30_34,99,500,13.1
E92000001,England,nation,2020-07-29,35_39,106,443,11.9
E92000001,England,nation,2020-07-29,40_44,78,405,11.7
E92000001,England,nation,2020-07-29,45_49,82,356,9.8
E92000001,England,nation,2020-07-29,50_54,64,345,8.9
E92000001,England,nation,2020-07-29,55_59,62,299,7.9
E92000001,England,nation,2020-07-29,60+,172,907,6.6
E92000001,England,nation,2020-07-29,60_64,42,216,6.8
E92000001,England,nation,2020-07-29,65_69,27,162,5.8
E92000001,England,nation,2020-07-29,70_74,13,110,3.9
E92000001,England,nation,2020-07-29,75_79,22,88,4.4
E92000001,England,nation,2020-07-29,80_84,13,109,7.5
E92000001,England,nation,2020-07-29,85_89,26,118,13.3
E92000001,England,nation,2020-07-29,90+,29,104,20.0
E92000001,England,nation,2020-07-29,unassigned,1,8,
E92000001,England,nation,2020-07-28,00_04,24,122,3.8
E92000001,England,nation,2020-07-28,00_59,622,3992,9.3
E92000001,England,nation,2020-07-28,05_09,22,134,3.8
E92000001,England,nation,2020-07-28,10_14,28,162,4.7
E92000001,England,nation,2020-07-28,15_19,52,327,10.5
E92000001,England,nation,2020-07-28,20_24,89,542,15.6
E92000001,England,nation,2020-07-28,25_29,81,493,13.1
E92000001,England,nation,2020-07-28,30_34,76,475,12.4
E92000001,England,nation,2020-07-28,35_39,61,393,10.5
E92000001,England,nation,2020-07-28,40_44,56,389,11.2
E92000001,England,nation,2020-07-28,45_49,38,341,9.4
E92000001,England,nation,2020-07-28,50_54,44,330,8.5
E92000001,England,nation,2020-07-28,55_59,51,284,7.5
E92000001,England,nation,2020-07-28,60+,171,863,6.3
E92000001,England,nation,2020-07-28,60_64,30,199,6.2
E92000001,England,nation,2020-07-28,65_69,32,153,5.5
E92000001,England,nation,2020-07-28,70_74,20,113,4.0
E92000001,England,nation,2020-07-28,75_79,21,80,4.0
E92000001,England,nation,2020-07-28,80_84,25,117,8.1
E92000001,England,nation,2020-07-28,85_89,23,104,11.7
E92000001,England,nation,2020-07-28,90+,20,97,18.6
E92000001,England,nation,2020-07-28,unassigned,3,7,
E92000001,England,nation,2020-07-27,00_04,22,108,3.3
E92000001,England,nation,2020-07-27,00_59,682,3935,9.2
E92000001,England,nation,2020-07-27,05_09,22,128,3.6
E92000001,England,nation,2020-07-27,10_14,27,148,4.3
E92000001,England,nation,2020-07-27,15_19,47,328,10.5
E92000001,England,nation,2020-07-27,20_24,79,512,14.7
E92000001,England,nation,2020-07-27,25_29,86,481,12.8
E92000001,England,nation,2020-07-27,30_34,87,468,12.2
E92000001,England,nation,2020-07-27,35_39,67,405,10.8
E92000001,England,nation,2020-07-27,40_44,71,395,11.4
E92000001,England,nation,2020-07-27,45_49,62,354,9.7
E92000001,England,nation,2020-07-27,50_54,63,333,8.6
E92000001,England,nation,2020-07-27,55_59,49,275,7.3
E92000001,England,nation,2020-07-27,60+,140,822,6.0
E92000001,England,nation,2020-07-27,60_64,36,196,6.1
E92000001,England,nation,2020-07-27,65_69,20,142,5.1
E92000001,England,nation,2020-07-27,70_74,25,107,3.8
E92000001,England,nation,2020-07-27,75_79,8,68,3.4
E92000001,England,nation,2020-07-27,80_84,16,110,7.6
E92000001,England,nation,2020-07-27,85_89,20,99,11.2
E92000001,England,nation,2020-07-27,90+,15,100,19.2
E92000001,England,nation,2020-07-27,unassigned,2,6,
E92000001,England,nation,2020-07-26,00_04,12,109,3.4
E92000001,England,nation,2020-07-26,00_59,461,3870,9.0
E92000001,England,nation,2020-07-26,05_09,14,116,3.3
E92000001,England,nation,2020-07-26,10_14,16,142,4.1
E92000001,England,nation,2020-07-26,15_19,43,337,10.8
E92000001,England,nation,2020-07-26,20_24,61,505,14.5
E92000001,England,nation,2020-07-26,25_29,55,477,12.6
E92000001,England,nation,2020-07-26,30_34,57,444,11.6
E92000001,England,nation,2020-07-26,35_39,50,407,10.9
E92000001,England,nation,2020-07-26,40_44,36,401,11.5
E92000001,England,nation,2020-07-26,45_49,42,346,9.5
E92000001,England,nation,2020-07-26,50_54,46,322,8.3
E92000001,England,nation,2020-07-26,55_59,29,264,7.0
E92000001,England,nation,2020-07-26,60+,57,833,6.1
E92000001,England,nation,2020-07-26,60_64,12,198,6.2
E92000001,England,nation,2020-07-26,65_69,17,145,5.2
E92000001,England,nation,2020-07-26,70_74,5,110,3.9
E92000001,England,nation,2020-07-26,75_79,4,76,3.8
E92000001,England,nation,2020-07-26,80_84,9,112,7.7
E92000001,England,nation,2020-07-26,85_89,5,93,10.5
E92000001,England,nation,2020-07-26,90+,5,99,19.0
E92000001,England,nation,2020-07-26,unassigned,0,5,
E92000001,England,nation,2020-07-25,00_04,21,113,3.5
E92000001,England,nation,2020-07-25,00_59,415,3768,8.8
E92000001,England,nation,2020-07-25,05_09,12,119,3.4
E92000001,England,nation,2020-07-25,10_14,14,138,4.0
E92000001,England,nation,2020-07-25,15_19,37,324,10.4
E92000001,England,nation,2020-07-25,20_24,52,484,13.9
E92000001,England,nation,2020-07-25,25_29,56,476,12.6
E92000001,England,nation,2020-07-25,30_34,46,431,11.3
E92000001,England,nation,2020-07-25,35_39,37,393,10.5
E92000001,England,nation,2020-07-25,40_44,52,398,11.4
E92000001,England,nation,2020-07-25,45_49,28,338,9.3
E92000001,England,nation,2020-07-25,50_54,32,298,7.7
E92000001,England,nation,2020-07-25,55_59,28,256,6.8
E92000001,England,nation,2020-07-25,60+,84,836,6.1
E92000001,England,nation,2020-07-25,60_64,26,202,6.3
E92000001,England,nation,2020-07-25,65_69,16,140,5.0
E92000001,England,nation,2020-07-25,70_74,5,114,4.1
E92000001,England,nation,2020-07-25,75_79,7,81,4.0
E92000001,England,nation,2020-07-25,80_84,12,107,7.4
E92000001,England,nation,2020-07-25,85_89,12,94,10.6
E92000001,England,nation,2020-07-25,90+,6,98,18.8
E92000001,England,nation,2020-07-25,unassigned,0,5,
E92000001,England,nation,2020-07-24,00_04,17,107,3.3
E92000001,England,nation,2020-07-24,00_59,576,3760,8.8
E92000001,England,nation,2020-07-24,05_09,21,118,3.3
E92000001,England,nation,2020-07-24,10_14,26,136,4.0
E92000001,England,nation,2020-07-24,15_19,56,317,10.2
E92000001,England,nation,2020-07-24,20_24,71,480,13.8
E92000001,England,nation,2020-07-24,25_29,71,475,12.6
E92000001,England,nation,2020-07-24,30_34,71,436,11.4
E92000001,England,nation,2020-07-24,35_39,56,402,10.8
E92000001,England,nation,2020-07-24,40_44,53,380,10.9
E92000001,England,nation,2020-07-24,45_49,59,340,9.3
E92000001,England,nation,2020-07-24,50_54,43,304,7.8
E92000001,England,nation,2020-07-24,55_59,32,265,7.0
E92000001,England,nation,2020-07-24,60+,143,818,6.0
E92000001,England,nation,2020-07-24,60_64,41,196,6.1
E92000001,England,nation,2020-07-24,65_69,21,138,5.0
E92000001,England,nation,2020-07-24,70_74,14,118,4.2
E92000001,England,nation,2020-07-24,75_79,9,80,4.0
E92000001,England,nation,2020-07-24,80_84,21,100,6.9
E92000001,England,nation,2020-07-24,85_89,18,87,9.8
E92000001,England,nation,2020-07-24,90+,19,99,19.0
E92000001,England,nation,2020-07-24,unassigned,1,5,
E92000001,England,nation,2020-07-23,00_04,9,106,3.3
E92000001,England,nation,2020-07-23,00_59,600,3643,8.5
E92000001,England,nation,2020-07-23,05_09,18,117,3.3
E92000001,England,nation,2020-07-23,10_14,25,123,3.6
E92000001,England,nation,2020-07-23,15_19,41,287,9.2
E92000001,England,nation,2020-07-23,20_24,100,473,13.6
E92000001,England,nation,2020-07-23,25_29,72,439,11.6
E92000001,England,nation,2020-07-23,30_34,64,419,11.0
E92000001,England,nation,2020-07-23,35_39,66,405,10.8
